Txhash,Blockno,UnixTimestamp,DateTime (UTC),From,To,ContractAddress,Value_IN(ETH),Value_OUT(ETH),CurrentValue @ $3014.02397903722/Eth,TxnFee(ETH),TxnFee(USD),Historical $Price/Eth,Status,ErrCode,Method,Noble Address,Dydx Address
0x80346d5f6a88ce6b5134b7a777c808c63b4dfd52f5dbc94419e876b7552d2ac3,18687446,1701383915,2023-11-30 22:38:35,0xef1a3c293875b8240f20d0bbbb2461695cd1e76d,0x0a992d191deec32afe36203ad87d7d289a738f81,,0,0,0,0.007437893015559798,22.4179879024107,2052.93,,,Receive Message,noble1ys3uh7v2sk4kn0czs3q5mhlt4cqyzzdhmyw6v2,dydx1ys3uh7v2sk4kn0czs3q5mhlt4cqyzzdh674k5n
0xa888b4ca1c0960374d1a221dbaa4236939f035750567b837a70f768c9cdee13b,18687461,1701384095,2023-11-30 22:41:35,0xef1a3c293875b8240f20d0bbbb2461695cd1e76d,0x0a992d191deec32afe36203ad87d7d289a738f81,,0,0,0,0.00604178383420984,18.2100813524679,2052.93,,,Receive Message,noble1ys3uh7v2sk4kn0czs3q5mhlt4cqyzzdhmyw6v2,dydx1ys3uh7v2sk4kn0czs3q5mhlt4cqyzzdh674k5n
0xf88c2600b0566450519be748629b37c6f0d4adfe9e2f52b6776932684908a142,18687608,1701385883,2023-11-30 23:11:23,0xef1a3c293875b8240f20d0bbbb2461695cd1e76d,0x0a992d191deec32afe36203ad87d7d289a738f81,,0,0,0,0.006946349458350957,20.936463834242,2052.93,,,Receive Message,noble1zhqrfu9w3sugwykef3rq8t0vlxkz72vwdzhc5z,dydx1zhqrfu9w3sugwykef3rq8t0vlxkz72vwvcv5vm
0xd7685d9a6b3dc16800b62f0fa26abd608867039c272a72975fb9136ead20bb19,18687619,1701386015,2023-11-30 23:13:35,0xef1a3c293875b8240f20d0bbbb2461695cd1e76d,0x0a992d191deec32afe36203ad87d7d289a738f81,,0,0,0,0.006923236641041666,20.8668012486487,2052.93,,,Receive Message,noble1x8ad0zyw52mvndh7hlnafrg0gt284ga7suqe3q,dydx1x8ad0zyw52mvndh7hlnafrg0gt284ga73xm4fe
0x5f8b57676c87426f3c0f4e320fe0f4c6051e75d1434ee205db80d16ccf4f8958,18687676,1701386699,2023-11-30 23:24:59,0xef1a3c293875b8240f20d0bbbb2461695cd1e76d,0x0a992d191deec32afe36203ad87d7d289a738f81,,0,0,0,0.0069428473926215,20.9259085241572,2052.93,,,Receive Message,noble153c2vvnrhvmm8x43uktwe8f6h2l6pk7nr5kepf,dydx153c2vvnrhvmm8x43uktwe8f6h2l6pk7nzwd4es
0xc6f9e6a8505ed38e1d53ec97834e0b0c61d41f96c154439395374b0189236816,18688342,1701394751,2023-12-01 01:39:11,0xef1a3c293875b8240f20d0bbbb2461695cd1e76d,0x0a992d191deec32afe36203ad87d7d289a738f81,,0,0,0,0.006513071259684474,19.6305529538672,2088.21,,,Receive Message,noble1dmw9w98lfx35n3mtxznjk0ka3l0ngx9gjr7l6z,dydx1dmw9w98lfx35n3mtxznjk0ka3l0ngx9gne9nzm
0x79adc2a7c47bfdb95c5295fa0836c412a97ec86a2de0cdd389a7660ec2fbd577,18688354,1701394895,2023-12-01 01:41:35,0xef1a3c293875b8240f20d0bbbb2461695cd1e76d,0x0a992d191deec32afe36203ad87d7d289a738f81,,0,0,0,0.005411151512054688,16.3093404115363,2088.21,,,Receive Message,noble1vskjrd7skmexwxqw263dd8yzv9eq93zvz78zh6,dydx1vskjrd7skmexwxqw263dd8yzv9eq93zvryuw0r
0x4ee6458c13efe6431471830cac1ed597efefd2e8238479c1ec8c8360f80de9e2,18688383,1701395243,2023-12-01 01:47:23,0xef1a3c293875b8240f20d0bbbb2461695cd1e76d,0x0a992d191deec32afe36203ad87d7d289a738f81,,0,0,0,0.0057069251833792,17.2008093492763,2088.21,,,Receive Message,noble1dmw9w98lfx35n3mtxznjk0ka3l0ngx9gjr7l6z,dydx1dmw9w98lfx35n3mtxznjk0ka3l0ngx9gne9nzm
0x5d9dd2455f539687b6e9c9d483b9df61dc22116bb853259916f79f7e5b35aaff,18688384,1701395255,2023-12-01 01:47:35,0xef1a3c293875b8240f20d0bbbb2461695cd1e76d,0x0a992d191deec32afe36203ad87d7d289a738f81,,0,0,0,0.005613685696083302,16.9197832987733,2088.21,,,Receive Message,noble1vskjrd7skmexwxqw263dd8yzv9eq93zvz78zh6,dydx1vskjrd7skmexwxqw263dd8yzv9eq93zvryuw0r
0x2eb56e628a5f3840d958190155c0cbf5b394780a657969d9d8e111cc7a4fb765,18688391,1701395339,2023-12-01 01:48:59,0xef1a3c293875b8240f20d0bbbb2461695cd1e76d,0x0a992d191deec32afe36203ad87d7d289a738f81,,0,0,0,0.005247952275058194,15.8174539978683,2088.21,,,Receive Message,noble1dmw9w98lfx35n3mtxznjk0ka3l0ngx9gjr7l6z,dydx1dmw9w98lfx35n3mtxznjk0ka3l0ngx9gne9nzm
0xd5d80ef878808a7aeec0364c386a83479e3c6889c83e69bb8d6dcbf7edabc106,18688886,1701401339,2023-12-01 03:28:59,0xef1a3c293875b8240f20d0bbbb2461695cd1e76d,0x0a992d191deec32afe36203ad87d7d289a738f81,,0,0,0,0.004616160531599344,13.9132185333256,2088.21,,,Receive Message,noble1s6qkg73f0n3v4cy9hgec3enehkaafr274f4ecn,dydx1s6qkg73f0n3v4cy9hgec3enehkaafr275nw4q2
0x5fbfe94018e56a035027d5e83118360f9fafe9d1d70f48c1c6c9c4fd8a7dd3af,18688949,1701402107,2023-12-01 03:41:47,0xef1a3c293875b8240f20d0bbbb2461695cd1e76d,0x0a992d191deec32afe36203ad87d7d289a738f81,,0,0,0,0.004231537870932164,12.7539566111936,2088.21,,,Receive Message,noble190f36xptgrpdzdezf285c306jnvgtzvr5nrjma,dydx190f36xptgrpdzdezf285c306jnvgtzvr4fc7ry
0xcc2b526e5551ac606aa811c4991a62c48b98e36a73fc076eb99389620ffaa048,18689057,1701403403,2023-12-01 04:03:23,0xef1a3c293875b8240f20d0bbbb2461695cd1e76d,0x0a992d191deec32afe36203ad87d7d289a738f81,,0,0,0,0.007218167316650856,21.7557293770884,2088.21,,,Receive Message,noble1f2px0lzs46n9mf98ug7lzv6kd6d0zv85uzkz6c,dydx1f2px0lzs46n9mf98ug7lzv6kd6d0zv85acdwzp
0xb145ac681c131cb2a8b5b58cebf7dd3cf98630435266fcb98df6da8a82656042,18689182,1701404915,2023-12-01 04:28:35,0xef1a3c293875b8240f20d0bbbb2461695cd1e76d,0x0a992d191deec32afe36203ad87d7d289a738f81,,0,0,0,0.005420391456238528,16.3371898248714,2088.21,,,Receive Message,noble1rphd0j66lpnzchpw956ejyhg237rffy9vs2mat,dydx1rphd0j66lpnzchpw956ejyhg237rffy9d23h9j
0x94617648d3a2e6fe51303b704aa75f49fab11dbeb85a7f79f8c3d0c8e07d4b9a,18689190,1701405011,2023-12-01 04:30:11,0xef1a3c293875b8240f20d0bbbb2461695cd1e76d,0x0a992d191deec32afe36203ad87d7d289a738f81,,0,0,0,0.004717336027992872,14.2181639055467,2088.21,,,Receive Message,noble1rphd0j66lpnzchpw956ejyhg237rffy9vs2mat,dydx1rphd0j66lpnzchpw956ejyhg237rffy9d23h9j
0xf4cf68523f54dcde881bf5ba1ce1ede7743d6d4b245b77894a0897c38cc1a196,18690178,1701416915,2023-12-01 07:48:35,0xef1a3c293875b8240f20d0bbbb2461695cd1e76d,0x0a992d191deec32afe36203ad87d7d289a738f81,,0,0,0,0.005566638486319911,16.7779818803997,2088.21,,,Receive Message,noble10a8kjztfrcnpjyavy7r9x34z0lekedvn7pqazg,dydx10a8kjztfrcnpjyavy7r9x34z0lekedvnlmm363
0xc09d1d97e6fbe1e46ee98cb218d0072b97f41117e8d5cc5e8a0daad7a4005016,18691852,1701437195,2023-12-01 13:26:35,0xef1a3c293875b8240f20d0bbbb2461695cd1e76d,0x0a992d191deec32afe36203ad87d7d289a738f81,,0,0,0,0.00521444081167164,15.7164496436486,2088.21,,,Receive Message,noble1p405mvdwmkhclgnvregfmspsjtd3cydhfw5d6l,dydx1p405mvdwmkhclgnvregfmspsjtd3cydhg50pzx
0x42f7132f6fdc7d31a715abd29c8084726b3f5dcdc1615f0b436778c48c6d5e85,18692026,1701439319,2023-12-01 14:01:59,0xef1a3c293875b8240f20d0bbbb2461695cd1e76d,0x0a992d191deec32afe36203ad87d7d289a738f81,,0,0,0,0.005757668187723184,17.3537499811375,2088.21,,,Receive Message,noble1p405mvdwmkhclgnvregfmspsjtd3cydhfw5d6l,dydx1p405mvdwmkhclgnvregfmspsjtd3cydhg50pzx
0x28560946a70b336cf6b4930e7dae15ecbf03152fc8746ec86e813db0d30572bc,18692093,1701440135,2023-12-01 14:15:35,0xef1a3c293875b8240f20d0bbbb2461695cd1e76d,0x0a992d191deec32afe36203ad87d7d289a738f81,,0,0,0,0.005920723412003718,17.8452023370263,2088.21,,,Receive Message,noble1p405mvdwmkhclgnvregfmspsjtd3cydhfw5d6l,dydx1p405mvdwmkhclgnvregfmspsjtd3cydhg50pzx
0x0a15a65746aab6181a60c49e9bb6fc4924194807adef4a4ccee46bf36cfd13e4,18692421,1701444083,2023-12-01 15:21:23,0xef1a3c293875b8240f20d0bbbb2461695cd1e76d,0x0a992d191deec32afe36203ad87d7d289a738f81,,0,0,0,0.006384987278485128,19.2445047632018,2088.21,,,Receive Message,noble14knpxn56qzlkw7qn5dv428jrgt3s0e4gxlycy2,dydx14knpxn56qzlkw7qn5dv428jrgt3s0e4g89l5un
0x4e973355af376ea012203e8dcb96237a8f6ea5b5528837f61cb1130ba5339c19,18692449,1701444431,2023-12-01 15:27:11,0xef1a3c293875b8240f20d0bbbb2461695cd1e76d,0x0a992d191deec32afe36203ad87d7d289a738f81,,0,0,0,0.00632306615305768,19.0578730063545,2088.21,,,Receive Message,noble14knpxn56qzlkw7qn5dv428jrgt3s0e4gxlycy2,dydx14knpxn56qzlkw7qn5dv428jrgt3s0e4g89l5un
0xd0c1495c9c07cc4d94d0bc75c168fa2c7401177ad541e2f86cb5ac2ceed7365f,18692458,1701444539,2023-12-01 15:28:59,0xef1a3c293875b8240f20d0bbbb2461695cd1e76d,0x0a992d191deec32afe36203ad87d7d289a738f81,,0,0,0,0.006176746820372,18.6168630290431,2088.21,,,Receive Message,noble14knpxn56qzlkw7qn5dv428jrgt3s0e4gxlycy2,dydx14knpxn56qzlkw7qn5dv428jrgt3s0e4g89l5un
0x19f8524cde81a3ff176bbf0c0d34c0a697f0ebd2da4a9783be6675241500ec3e,18693009,1701451163,2023-12-01 17:19:23,0xef1a3c293875b8240f20d0bbbb2461695cd1e76d,0x0a992d191deec32afe36203ad87d7d289a738f81,,0,0,0,0.015193445248911776,45.7934083044092,2088.21,,,Receive Message,noble1s6qkg73f0n3v4cy9hgec3enehkaafr274f4ecn,dydx1s6qkg73f0n3v4cy9hgec3enehkaafr275nw4q2
0x67d91706a50cfc6c6caf42622a9f0eab769105f40b240df059adb199053a6dd1,18696685,1701495563,2023-12-02 05:39:23,0xef1a3c293875b8240f20d0bbbb2461695cd1e76d,0x0a992d191deec32afe36203ad87d7d289a738f81,,0,0,0,0.003753001127415104,11.3116353913828,2165.60,,,Receive Message,noble17tfzewtyxqyk8z0w3naflncccc2gfka0rpku27,dydx17tfzewtyxqyk8z0w3naflncccc2gfka0zmdsj8
0xcd684342786c0098077047e961031405e34195d1399d6c8dc708372ea3d887d1,18696692,1701495647,2023-12-02 05:40:47,0xef1a3c293875b8240f20d0bbbb2461695cd1e76d,0x0a992d191deec32afe36203ad87d7d289a738f81,,0,0,0,0.0038650268762948,11.6492836847759,2165.60,,,Receive Message,noble17tfzewtyxqyk8z0w3naflncccc2gfka0rpku27,dydx17tfzewtyxqyk8z0w3naflncccc2gfka0zmdsj8
0xe6c2563d895c71014932fd58dbe9bc379545ef7f02395f041d7e3fc2b75d29dc,18696706,1701495815,2023-12-02 05:43:35,0xef1a3c293875b8240f20d0bbbb2461695cd1e76d,0x0a992d191deec32afe36203ad87d7d289a738f81,,0,0,0,0.003941811005157796,11.8807128903784,2165.60,,,Receive Message,noble17tfzewtyxqyk8z0w3naflncccc2gfka0rpku27,dydx17tfzewtyxqyk8z0w3naflncccc2gfka0zmdsj8
0xe94df987ef17e52334d5283016a789a8fde1b45998486d15b367084289f90410,18696727,1701496067,2023-12-02 05:47:47,0xef1a3c293875b8240f20d0bbbb2461695cd1e76d,0x0a992d191deec32afe36203ad87d7d289a738f81,,0,0,0,0.004151097469974642,12.5115073138243,2165.60,,,Receive Message,noble134s8dzey5en3d88nuuqxxxznflc3w93u4w06ga,dydx134s8dzey5en3d88nuuqxxxznflc3w93u555ksy
0x4a7179ee3f4917b234f5f4777dac2db83719f696cf7abe7bc3b5315a83adb836,18696738,1701496199,2023-12-02 05:49:59,0xef1a3c293875b8240f20d0bbbb2461695cd1e76d,0x0a992d191deec32afe36203ad87d7d289a738f81,,0,0,0,0.003643292123797936,10.9809698237644,2165.60,,,Receive Message,noble134s8dzey5en3d88nuuqxxxznflc3w93u4w06ga,dydx134s8dzey5en3d88nuuqxxxznflc3w93u555ksy
0x66bec90b794a180eed6e04b0103688a4a376a12cc3647fa84d4deae7a456fa04,18696842,1701497447,2023-12-02 06:10:47,0xef1a3c293875b8240f20d0bbbb2461695cd1e76d,0x0a992d191deec32afe36203ad87d7d289a738f81,,0,0,0,0.004533761084861288,13.6648646249977,2165.60,,,Receive Message,noble169qyqvr7kh055asqhgqk9ruy2ch54asua6jmr6,dydx169qyqvr7kh055asqhgqk9ruy2ch54asuuqfhmr
0x32942fd36f885f0593620c0ff3b183b7834747d37538a1945306a9138ccd8b55,18698281,1701514811,2023-12-02 11:00:11,0xef1a3c293875b8240f20d0bbbb2461695cd1e76d,0x0a992d191deec32afe36203ad87d7d289a738f81,,0,0,0,0.004774293540936468,14.389835215345,2165.60,,,Receive Message,noble1runnns00ux2mw8ge3mjqg6z82nxjv76s33qe58,dydx1runnns00ux2mw8ge3mjqg6z82nxjv76sstm4v7
0xa2d22ce9bef4a10fe22ce25ddf1d1016156bb9f03aaa4ab410b0b42a45501ef4,18698921,1701522539,2023-12-02 13:08:59,0xef1a3c293875b8240f20d0bbbb2461695cd1e76d,0x0a992d191deec32afe36203ad87d7d289a738f81,,0,0,0,0.00456348072706204,13.7544403392392,2165.60,,,Receive Message,noble153c2vvnrhvmm8x43uktwe8f6h2l6pk7nr5kepf,dydx153c2vvnrhvmm8x43uktwe8f6h2l6pk7nzwd4es
0xd68159780dafaf8151b24f77cb634e09bde8dee3c03770d1f8719705b361d026,18699081,1701524471,2023-12-02 13:41:11,0xef1a3c293875b8240f20d0bbbb2461695cd1e76d,0x0a992d191deec32afe36203ad87d7d289a738f81,,0,0,0,0.004180830347216565,12.6011229187972,2165.60,,,Receive Message,noble10ycq2rvf56zl49z2mnyg4ttqjmfmjz995esmq2,dydx10ycq2rvf56zl49z2mnyg4ttqjmfmjz994rthcn
0x466ed22e60a25a5e7727398006ad370f9ac05bddb8b76d19f136ebc050f84a1c,18699600,1701530735,2023-12-02 15:25:35,0xef1a3c293875b8240f20d0bbbb2461695cd1e76d,0x0a992d191deec32afe36203ad87d7d289a738f81,,0,0,0,0.009000310714396344,27.1271523119762,2165.60,,,Receive Message,noble1vskjrd7skmexwxqw263dd8yzv9eq93zvz78zh6,dydx1vskjrd7skmexwxqw263dd8yzv9eq93zvryuw0r
0x0f1ba82461d337b15e583801d616c6a00ea4bae38a735a00ae23b58a5a065ca5,18699979,1701535295,2023-12-02 16:41:35,0xef1a3c293875b8240f20d0bbbb2461695cd1e76d,0x0a992d191deec32afe36203ad87d7d289a738f81,,0,0,0,0.00605514874831775,18.2503635240669,2165.60,,,Receive Message,noble1ax32rmtyraxnf76w3tcx6pmt7psdfgfdtcrftr,dydx1ax32rmtyraxnf76w3tcx6pmt7psdfgfd2zc9n6
0x52b007e4ffe25a21179dd0e7cd9d7203457df5311ed193eafd853b65cb0e8570,18700265,1701538751,2023-12-02 17:39:11,0xef1a3c293875b8240f20d0bbbb2461695cd1e76d,0x0a992d191deec32afe36203ad87d7d289a738f81,,0,0,0,0.005153228016535095,15.5319528112832,2165.60,,,Receive Message,noble1mu26eqsel6ft7zf4ce596nwcmp5umegj7e8f5h,dydx1mu26eqsel6ft7zf4ce596nwcmp5umegjlru9vw
0x060886febced634a73a24b71f4cc36afdd7cd46db00302e3c425ff420e10322a,18700493,1701541499,2023-12-02 18:24:59,0xef1a3c293875b8240f20d0bbbb2461695cd1e76d,0x0a992d191deec32afe36203ad87d7d289a738f81,,0,0,0,0.004937510569552911,14.8817752533822,2165.60,,,Receive Message,noble153c2vvnrhvmm8x43uktwe8f6h2l6pk7nr5kepf,dydx153c2vvnrhvmm8x43uktwe8f6h2l6pk7nzwd4es
0x32687d37836d4c3bdefc5fe08b054ccc9d32cc4ebb312134912051532d3de51c,18700536,1701542015,2023-12-02 18:33:35,0xef1a3c293875b8240f20d0bbbb2461695cd1e76d,0x0a992d191deec32afe36203ad87d7d289a738f81,,0,0,0,0.005429881119587886,16.3657918977594,2165.60,,,Receive Message,noble1knmt07tv30jtt6g0kwtc3np78dk86j0kwwun4f,dydx1knmt07tv30jtt6g0kwtc3np78dk86j0k058lds
0xbf2a376479f1247b902c18c99f9c045d990dfbe0aa6c372af87edca2f6b5ac75,18700544,1701542111,2023-12-02 18:35:11,0xef1a3c293875b8240f20d0bbbb2461695cd1e76d,0x0a992d191deec32afe36203ad87d7d289a738f81,,0,0,0,0.004682607019330786,14.113489840671,2165.60,,,Receive Message,noble1knmt07tv30jtt6g0kwtc3np78dk86j0kwwun4f,dydx1knmt07tv30jtt6g0kwtc3np78dk86j0k058lds
0xcb94384caf18e82113113156894f12da644120b7d4b2fcce6f37e86ab33ca75b,18701466,1701553259,2023-12-02 21:40:59,0xef1a3c293875b8240f20d0bbbb2461695cd1e76d,0x0a992d191deec32afe36203ad87d7d289a738f81,,0,0,0,0.004560186404947716,13.744511173392,2165.60,,,Receive Message,noble1qlhg8dtgkwvzzmdztwy9mv4aegj97lu9xpwhff,dydx1qlhg8dtgkwvzzmdztwy9mv4aegj97lu98m4m3s
0xe495266f55292e151a688661e928c9ce1593b527e1b757b6e2aca71abf59f846,18701734,1701556487,2023-12-02 22:34:47,0xef1a3c293875b8240f20d0bbbb2461695cd1e76d,0x0a992d191deec32afe36203ad87d7d289a738f81,,0,0,0,0.005355683098051964,16.142157281653,2165.60,,,Receive Message,noble1pjmngrwcsatsuyy8m3qrunaun67sr9x70rzh5d,dydx1pjmngrwcsatsuyy8m3qrunaun67sr9x7weemv5
0xbc74c81c89ec4b4586f044f7928aa92147cf4dcc16b6a76587b90f66e8b2f175,18705283,1701599483,2023-12-03 10:31:23,0xef1a3c293875b8240f20d0bbbb2461695cd1e76d,0x0a992d191deec32afe36203ad87d7d289a738f81,,0,0,0,0.00420355259103255,12.6696083065161,2193.78,,,Receive Message,noble1qpkjncgldyumu3ftjh52lyufycmpxrq50lyja9,dydx1qpkjncgldyumu3ftjh52lyufycmpxrq5w9l79u
0xae095cf57fc738eb12ecd322479de145c3494504c57108cea3e147ebc049e80c,18705294,1701599615,2023-12-03 10:33:35,0xef1a3c293875b8240f20d0bbbb2461695cd1e76d,0x0a992d191deec32afe36203ad87d7d289a738f81,,0,0,0,0.004029345001400931,12.1445424540362,2193.78,,,Receive Message,noble1qpkjncgldyumu3ftjh52lyufycmpxrq50lyja9,dydx1qpkjncgldyumu3ftjh52lyufycmpxrq5w9l79u
0xb8ec3da7e15f24213e12f3470996799bb632492b8febf3fe857c406b69c5567e,18707556,1701626999,2023-12-03 18:09:59,0xef1a3c293875b8240f20d0bbbb2461695cd1e76d,0x0a992d191deec32afe36203ad87d7d289a738f81,,0,0,0,0.00580866329283993,17.5074504507728,2193.78,,,Receive Message,noble1sk5rssz4cdq4uqht9usrjvzp8mlv9ajdupwpm2,dydx1sk5rssz4cdq4uqht9usrjvzp8mlv9ajdam4drn
0x121650f08a5eba582bd0e1ec51f8c165e9688786d6e8d35453c4d4aba3c2763a,18707583,1701627347,2023-12-03 18:15:47,0xef1a3c293875b8240f20d0bbbb2461695cd1e76d,0x0a992d191deec32afe36203ad87d7d289a738f81,,0,0,0,0.005068299831060056,15.2759772237653,2193.78,,,Receive Message,noble1sk5rssz4cdq4uqht9usrjvzp8mlv9ajdupwpm2,dydx1sk5rssz4cdq4uqht9usrjvzp8mlv9ajdam4drn
0x0447dd418f377030e69dd1a2a73db10ac2ef2fe4a02e67aa46702c4e840027f6,18707599,1701627539,2023-12-03 18:18:59,0xef1a3c293875b8240f20d0bbbb2461695cd1e76d,0x0a992d191deec32afe36203ad87d7d289a738f81,,0,0,0,0.004725217829401209,14.2419198439894,2193.78,,,Receive Message,noble1sk5rssz4cdq4uqht9usrjvzp8mlv9ajdupwpm2,dydx1sk5rssz4cdq4uqht9usrjvzp8mlv9ajdam4drn
0xc6f6c3c147e60fa6105fcd8bbf93db3faeba752e0f75aee57d2502fa940030ee,18707608,1701627647,2023-12-03 18:20:47,0xef1a3c293875b8240f20d0bbbb2461695cd1e76d,0x0a992d191deec32afe36203ad87d7d289a738f81,,0,0,0,0.00495443634086876,14.9327899339919,2193.78,,,Receive Message,noble1sk5rssz4cdq4uqht9usrjvzp8mlv9ajdupwpm2,dydx1sk5rssz4cdq4uqht9usrjvzp8mlv9ajdam4drn
0x59ed5c0cb562fa2d31dc94bfda65e4e644b266d015c943b379308c4388952b87,18708218,1701635051,2023-12-03 20:24:11,0xef1a3c293875b8240f20d0bbbb2461695cd1e76d,0x0a992d191deec32afe36203ad87d7d289a738f81,,0,0,0,0.007635999441479634,23.0150854205344,2193.78,,,Receive Message,noble1qpkjncgldyumu3ftjh52lyufycmpxrq50lyja9,dydx1qpkjncgldyumu3ftjh52lyufycmpxrq5w9l79u
0x268a5e72e474d5f7fccc8e6d8bd36e5676c1d2d3d19ccb5ee3dabeae928441de,18708413,1701637415,2023-12-03 21:03:35,0xef1a3c293875b8240f20d0bbbb2461695cd1e76d,0x0a992d191deec32afe36203ad87d7d289a738f81,,0,0,0,0.005528608152429006,16.6633575421217,2193.78,,,Receive Message,noble1rng585ex024csm3mqwrpug4lk0elfvxu734ks5,dydx1rng585ex024csm3mqwrpug4lk0elfvxultw6gd
0xed732b86ad354a518d26574e06fdde377cabb525148b1ea8d95ff337cea4446c,18711492,1701674639,2023-12-04 07:23:59,0xef1a3c293875b8240f20d0bbbb2461695cd1e76d,0x0a992d191deec32afe36203ad87d7d289a738f81,,0,0,0,0.006812769052280576,20.5338492872163,2243.25,,,Receive Message,noble1jftmddzq2zxaa39ky2nudj3p3nkdd7tfd6x2ch,dydx1jftmddzq2zxaa39ky2nudj3p3nkdd7tfvqaxqw
0x743d2e557d9213310ff02edc2cf672279be1a446cf3bf2100c1872770ebde109,18712172,1701682895,2023-12-04 09:41:35,0xef1a3c293875b8240f20d0bbbb2461695cd1e76d,0x0a992d191deec32afe36203ad87d7d289a738f81,,0,0,0,0.005892273938064891,17.7594549403837,2243.25,,,Receive Message,noble1p8cggwhz48ty6e69w722mfanrzq9tf6dwa7qra,dydx1p8cggwhz48ty6e69w722mfanrzq9tf6d089vmy
0x5a2cfd5afd360bdaba5ef98f105173a196b2a5b5a70bafa994139c53dab98759,18712430,1701686003,2023-12-04 10:33:23,0xef1a3c293875b8240f20d0bbbb2461695cd1e76d,0x0a992d191deec32afe36203ad87d7d289a738f81,,0,0,0,0.005685543823187646,17.1363654169545,2243.25,,,Receive Message,noble1lw36l6dhp7tw908lsza4kcv4l0mytszt5gmmex,dydx1lw36l6dhp7tw908lsza4kcv4l0mytszt4jqhpl
0xf3931452d39f6f72a66ce890cdfd43f8e05fdfe2f322e6883d2096feb66a9f7c,18712482,1701686627,2023-12-04 10:43:47,0xef1a3c293875b8240f20d0bbbb2461695cd1e76d,0x0a992d191deec32afe36203ad87d7d289a738f81,,0,0,0,0.005404467838984358,16.2891956606343,2243.25,,,Receive Message,noble14jlwlh5aeeykd6wxg0gz44kxnhz4fg65cy36f6,dydx14jlwlh5aeeykd6wxg0gz44kxnhz4fg65e72k3r
0x1ea7ae77ab34f6b9e07a156f1a89659d754ac92575b0beb1c7663b6daa342785,18712522,1701687119,2023-12-04 10:51:59,0xef1a3c293875b8240f20d0bbbb2461695cd1e76d,0x0a992d191deec32afe36203ad87d7d289a738f81,,0,0,0,0.006219934535932656,18.7470318393428,2243.25,,,Receive Message,noble1lw36l6dhp7tw908lsza4kcv4l0mytszt5gmmex,dydx1lw36l6dhp7tw908lsza4kcv4l0mytszt4jqhpl
0x4dd73f17084d7b4af483e000682ef252ebf51a6a853a6fb3145aa14088d6b286,18712766,1701690071,2023-12-04 11:41:11,0xef1a3c293875b8240f20d0bbbb2461695cd1e76d,0x0a992d191deec32afe36203ad87d7d289a738f81,,0,0,0,0.0063230589478618,19.0578512897213,2243.25,,,Receive Message,noble1slft6jfmvlsd8hua3z7j9azpa0z7er0r5pd8en,dydx1slft6jfmvlsd8hua3z7j9azpa0z7er0r4mktp2
0x24b1e0c2fa503f844333f5ebe15a9d115c255cb6a517aa55400516e6d6e53bf1,18712788,1701690335,2023-12-04 11:45:35,0xef1a3c293875b8240f20d0bbbb2461695cd1e76d,0x0a992d191deec32afe36203ad87d7d289a738f81,,0,0,0,0.006160196711843244,18.5669806050818,2243.25,,,Receive Message,noble1slft6jfmvlsd8hua3z7j9azpa0z7er0r5pd8en,dydx1slft6jfmvlsd8hua3z7j9azpa0z7er0r4mktp2
0xc341f0ae62e60edb2a9cab8b4299edbd53c30e58b120c59152f05a67fb1c0705,18712798,1701690455,2023-12-04 11:47:35,0xef1a3c293875b8240f20d0bbbb2461695cd1e76d,0x0a992d191deec32afe36203ad87d7d289a738f81,,0,0,0,0.005863321437151856,17.6721914083787,2243.25,,,Receive Message,noble1slft6jfmvlsd8hua3z7j9azpa0z7er0r5pd8en,dydx1slft6jfmvlsd8hua3z7j9azpa0z7er0r4mktp2
0x769d3f567416f5d3f1c392db8be134f1afd9b8d5354e10e8862178a6171d09d5,18712801,1701690491,2023-12-04 11:48:11,0xef1a3c293875b8240f20d0bbbb2461695cd1e76d,0x0a992d191deec32afe36203ad87d7d289a738f81,,0,0,0,0.005688940747436656,17.146603828096,2243.25,,,Receive Message,noble1ph7ek4yk82gdaw0r4yzluuchxwe96yrjvgmfk6,dydx1ph7ek4yk82gdaw0r4yzluuchxwe96yrjdjq9wr
0x6b0593db3fcea2ed2a93c62b084422924cf016e4f7019db2973f2413bae0cbe7,18714225,1701707711,2023-12-04 16:35:11,0xef1a3c293875b8240f20d0bbbb2461695cd1e76d,0x0a992d191deec32afe36203ad87d7d289a738f81,,0,0,0,0.007633756554233517,23.0083253045924,2243.25,,,Receive Message,noble13kwkws34chyzsfjlvrc3rl0f952xnj4ass88wf,dydx13kwkws34chyzsfjlvrc3rl0f952xnj4a32utks
0x1c3792ba15bcb96c8de3aaeceb176cdc7513b164477a0c4c5bcace1701d87128,18714536,1701711491,2023-12-04 17:38:11,0xef1a3c293875b8240f20d0bbbb2461695cd1e76d,0x0a992d191deec32afe36203ad87d7d289a738f81,,0,0,0,0.008671095820170771,26.1348907265241,2243.25,,,Receive Message,noble1mc8x6etdnnxa95upmw4scccdynzquyajc03e9s,dydx1mc8x6etdnnxa95upmw4scccdynzquyaje424af
